"","price.open","price.high","price.low","price.close","volume","price.adjusted","ref.date","ticker","ret.adjusted.prices","ret.closing.prices"
"951",17.98,18.950001,17.52,18.950001,1437800,18.950001,2019-07-09,"CRC",0.0521932815102719,0.0521932815102719
"952",19.559999,20.08,19.01,19.559999,2066300,19.559999,2019-07-10,"CRC",0.0321898663752049,0.0321898663752049
"953",19.6,19.77,19.030001,19.25,1288900,19.25,2019-07-11,"CRC",-0.0158486204421586,-0.0158486204421586
"954",19.51,19.870001,19.040001,19.65,1375900,19.65,2019-07-12,"CRC",0.0207792207792208,0.0207792207792208
"955",19.85,20.129999,19.02,19.129999,1424100,19.129999,2019-07-15,"CRC",-0.0264631552162848,-0.0264631552162848
"956",19.09,19.5,18.219999,18.360001,1509900,18.360001,2019-07-16,"CRC",-0.040250812349755,-0.040250812349755
"957",18.33,18.33,15.35,15.52,5164000,15.52,2019-07-17,"CRC",-0.154684141901735,-0.154684141901735
"958",15.36,15.52,14.1,14.22,5215700,14.22,2019-07-18,"CRC",-0.0837628865979381,-0.0837628865979381
"959",14.28,14.98,14.035,14.62,3059700,14.62,2019-07-19,"CRC",0.0281293952180026,0.0281293952180026
"960",14.68,15.3,14.4,14.94,2588500,14.94,2019-07-22,"CRC",0.0218878248974008,0.0218878248974008
"961",15.02,15.72,14.78,15.7,2537600,15.7,2019-07-23,"CRC",0.0508701472556894,0.0508701472556894
"962",15.62,16.360001,15.21,15.45,2653300,15.45,2019-07-24,"CRC",-0.0159235668789809,-0.0159235668789809
"963",15.63,15.66,14.83,14.94,1722500,14.94,2019-07-25,"CRC",-0.033009708737864,-0.033009708737864
"964",14.83,15.295,14.625,15.14,1460500,15.14,2019-07-26,"CRC",0.0133868808567605,0.0133868808567605
"965",15.07,15.087,13.89,14.02,2155800,14.02,2019-07-29,"CRC",-0.0739762219286658,-0.0739762219286658
"966",13.98,15.54,13.81,15.4,2324100,15.4,2019-07-30,"CRC",0.0984308131241085,0.0984308131241085
"967",15.52,16.200001,14.944,15.31,2184200,15.31,2019-07-31,"CRC",-0.00584415584415587,-0.00584415584415587
"968",14.8,14.8,12.61,13.11,5220100,13.11,2019-08-01,"CRC",-0.143696930111039,-0.143696930111039
"969",12.65,13.81,11.604,11.89,4169300,11.89,2019-08-02,"CRC",-0.0930587337909992,-0.0930587337909992
"970",11.23,11.58,10.81,11.37,3187400,11.37,2019-08-05,"CRC",-0.0437342304457529,-0.0437342304457529
"971",11.47,11.59,10.22,10.79,2965200,10.79,2019-08-06,"CRC",-0.0510114335971856,-0.0510114335971856
"972",10.25,10.26,8.92,9.62,5525200,9.62,2019-08-07,"CRC",-0.108433734939759,-0.108433734939759
"973",10.09,10.71,9.7,10.33,3185800,10.33,2019-08-08,"CRC",0.0738045738045738,0.0738045738045738
"974",10.67,10.78,9.85,10.15,2841200,10.15,2019-08-09,"CRC",-0.0174249757986447,-0.0174249757986447
"975",10.01,10.46,9.81,10.29,1844800,10.29,2019-08-12,"CRC",0.0137931034482757,0.0137931034482757
"976",10.13,11.33,10.01,10.92,2256400,10.92,2019-08-13,"CRC",0.0612244897959184,0.0612244897959184
"977",10.2,10.31,9.17,9.36,3144600,9.36,2019-08-14,"CRC",-0.142857142857143,-0.142857142857143
"978",9.2,9.3,8.9,8.91,2159300,8.91,2019-08-15,"CRC",-0.048076923076923,-0.048076923076923
"979",9.13,9.99,9.036,9.77,3427800,9.77,2019-08-16,"CRC",0.0965207631874299,0.0965207631874299
"980",10.12,10.35,9.85,10.02,2506800,10.02,2019-08-19,"CRC",0.0255885363357216,0.0255885363357216
"981",9.82,9.892,9.27,9.3,2172000,9.3,2019-08-20,"CRC",-0.0718562874251496,-0.0718562874251496
"982",9.56,10.33,9.56,10.1,2578300,10.1,2019-08-21,"CRC",0.086021505376344,0.086021505376344
"983",10.14,10.43,9.71,9.72,1808700,9.72,2019-08-22,"CRC",-0.0376237623762375,-0.0376237623762375
"984",9.41,9.82,9.02,9.21,2597500,9.21,2019-08-23,"CRC",-0.0524691358024691,-0.0524691358024691
"985",9.39,9.7,8.85,9.11,2098000,9.11,2019-08-26,"CRC",-0.0108577633007602,-0.0108577633007602
"986",9.19,9.39,8.87,9.17,2326200,9.17,2019-08-27,"CRC",0.00658616904500553,0.00658616904500553
"987",9.35,9.875,9.301,9.53,1891700,9.53,2019-08-28,"CRC",0.0392584514721919,0.0392584514721919
"988",9.72,10.33,9.64,10.23,2135600,10.23,2019-08-29,"CRC",0.0734522560335782,0.0734522560335782
"989",10.29,10.29,9.56,9.79,1422900,9.79,2019-08-30,"CRC",-0.0430107526881721,-0.0430107526881721
"990",9.27,9.35,8.28,8.29,3871800,8.29,2019-09-03,"CRC",-0.153217568947906,-0.153217568947906
"991",8.77,8.99,8.4,8.99,2554500,8.99,2019-09-04,"CRC",0.0844390832328108,0.0844390832328108
"992",9.16,10.35,9.03,9.88,3917000,9.88,2019-09-05,"CRC",0.0989988876529477,0.0989988876529477
"993",9.6,10.1,9.08,10.08,2769800,10.08,2019-09-06,"CRC",0.0202429149797569,0.0202429149797569
"994",10.33,11.77,10.325,11.72,4143800,11.72,2019-09-09,"CRC",0.162698412698413,0.162698412698413
"995",11.96,13.625,11.6,11.81,6120100,11.81,2019-09-10,"CRC",0.00767918088737196,0.00767918088737196
"996",12.33,13.28,11.545,11.98,4338100,11.98,2019-09-11,"CRC",0.014394580863675,0.014394580863675
"997",11.19,11.89,10.2,11.8,2556400,11.8,2019-09-12,"CRC",-0.015025041736227,-0.015025041736227
"998",11.98,12.45,11.491,11.82,1904300,11.82,2019-09-13,"CRC",0.00169491525423715,0.00169491525423715
"999",13.8,16.360001,13.31,16.309999,12957700,16.309999,2019-09-16,"CRC",0.379864551607445,0.379864551607445
"1000",15.89,15.98,13.57,14.34,7156100,14.34,2019-09-17,"CRC",-0.120784740698022,-0.120784740698022
"1001",13.75,14.18,13.48,14.02,2932300,14.02,2019-09-18,"CRC",-0.0223152022315203,-0.0223152022315203
"1002",14.363,14.5,9.32,9.89,20088400,9.89,2019-09-19,"CRC",-0.294579172610556,-0.294579172610556
"1003",11.86,12.14,10.79,11.19,11973700,11.19,2019-09-20,"CRC",0.131445904954499,0.131445904954499
"1004",10.99,11.47,10.85,11.17,3734800,11.17,2019-09-23,"CRC",-0.00178731009830202,-0.00178731009830202
"1005",11,11.32,10.23,10.5,2616100,10.5,2019-09-24,"CRC",-0.0599820948970456,-0.0599820948970456
"1006",10.15,10.81,9.97,10.67,2289000,10.67,2019-09-25,"CRC",0.0161904761904761,0.0161904761904761
"1007",10.34,10.495,9.75,10.35,3749700,10.35,2019-09-26,"CRC",-0.0299906279287723,-0.0299906279287723
